,id,district,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area
13377,8365,Ventas,76.0,3,1,205000,2697
13378,8364,Ciudad Lineal,42.0,2,1,115000,2738
13379,8363,Ciudad Lineal,60.0,2,1,115000,1917
13380,8362,Ventas,75.0,4,1,158000,2107
13381,8361,Ventas,62.0,3,1,140000,2258
13382,8360,Pueblo Nuevo,55.0,2,2,139000,2527
13383,8359,San Juan Bautista,200.0,3,3,780000,3900
13384,8358,Costillares,54.0,1,1,300000,5556
13385,8357,Colina,137.0,4,3,560000,4088
13386,8356,Quintana,55.0,1,1,230000,4182
13387,8355,Ciudad Lineal,46.0,1,1,301700,6559
13388,8354,Ciudad Lineal,65.0,2,1,175000,2692
13389,8353,Ventas,52.0,2,1,126000,2423
13390,8352,Atalaya,159.0,3,2,650000,4088
13391,8351,Ventas,60.0,1,1,195000,3250
13392,8350,Ventas,66.0,3,1,156000,2364
13393,8349,Ventas,108.0,3,2,256000,2370
13394,8348,Ciudad Lineal,77.0,2,1,225000,2922
13395,8347,Ciudad Lineal,90.0,3,2,269000,2989
13396,8346,Ventas,59.0,2,1,126000,2136
13397,8345,Ventas,80.0,3,2,235000,2938
13398,8344,Colina,62.0,2,1,260000,4194
13399,8343,Atalaya,225.0,5,3,950000,4222
13400,8342,Costillares,88.0,2,2,358000,4068
13401,8341,San Juan Bautista,300.0,5,3,1150000,3833
13402,8340,Costillares,140.0,2,2,420000,3000
13403,8339,Ventas,62.0,2,1,130000,2097
13404,8338,Costillares,100.0,2,2,620000,6200
13405,8337,Pueblo Nuevo,85.0,3,2,295000,3471
13406,8336,Ciudad Lineal,62.0,2,2,229560,3703
13407,8335,Ciudad Lineal,64.0,2,1,166000,2594
13408,8334,Ciudad Lineal,76.0,3,1,190000,2500
13409,8333,San Pascual,64.0,2,1,215000,3359
13410,8332,Pueblo Nuevo,45.0,1,1,119000,2644
13411,8331,Atalaya,158.0,3,3,755000,4778
13412,8330,Pueblo Nuevo,54.0,3,1,146000,2704
13413,8329,Ciudad Lineal,46.0,1,1,179000,3891
13414,8328,Ciudad Lineal,49.0,2,1,195000,3980
13415,8327,Quintana,96.0,2,2,270000,2812
13416,8326,Ventas,75.0,3,1,205000,2733
13417,8325,Concepción,100.0,3,2,298000,2980
13418,8324,Pueblo Nuevo,90.0,3,2,250000,2778
13419,8323,Ciudad Lineal,293.0,5,4,1040000,3549
13420,8322,Costillares,140.0,3,3,560000,4000
13421,8321,Pueblo Nuevo,95.0,3,2,295000,3105
13422,8320,Quintana,64.0,1,1,251000,3922
13423,8319,Concepción,107.0,3,1,255000,2383
13424,8318,Concepción,191.0,6,3,575000,3010
13425,8317,Concepción,87.0,3,1,310000,3563
13426,8316,Pueblo Nuevo,83.0,3,1,179000,2157
13427,8315,Ventas,64.0,2,1,194000,3031
13428,8314,San Pascual,90.0,3,1,250000,2778
13429,8313,Pueblo Nuevo,60.0,2,1,135000,2250
13430,8312,Concepción,71.0,2,1,268000,3775
13431,8311,Ventas,81.0,3,1,240000,2963
13432,8310,Quintana,46.0,2,1,190000,4130
13433,8309,Ventas,60.0,2,1,145000,2417
13434,8308,San Pascual,209.0,4,3,820000,3923
13435,8307,Ciudad Lineal,90.0,4,2,160000,1778
13436,8306,Ciudad Lineal,96.0,3,2,295000,3073
13437,8305,Ciudad Lineal,65.0,2,1,175000,2692
13438,8304,Ciudad Lineal,70.0,2,1,175000,2500
13439,8303,Pueblo Nuevo,107.0,2,1,245000,2290
13440,8302,Pueblo Nuevo,54.0,3,1,145000,2685
13441,8301,Pueblo Nuevo,107.0,3,2,370000,3458
13442,8300,Atalaya,151.0,3,2,650000,4305
13443,8299,Ciudad Lineal,80.0,3,1,175000,2188
13445,8297,Pueblo Nuevo,98.0,3,2,290000,2959
13446,8296,Pueblo Nuevo,65.0,2,1,139900,2152
13447,8295,Ventas,53.0,1,1,183000,3453
13448,8294,Ciudad Lineal,134.0,4,2,467000,3485
13449,8293,Ventas,60.0,3,1,126000,2100
13450,8292,Ciudad Lineal,155.0,2,3,790000,5097
13451,8291,Pueblo Nuevo,80.0,2,1,178500,2231
13452,8290,San Pascual,72.0,2,1,235000,3264
13453,8289,Ventas,72.0,3,1,178000,2472
13454,8288,San Pascual,90.0,3,2,470000,5222
13455,8287,Costillares,120.0,4,2,540000,4500
13456,8286,San Juan Bautista,75.0,2,1,329000,4387
13457,8285,Ventas,111.0,4,2,335000,3018
13458,8284,Pueblo Nuevo,85.0,2,1,199000,2341
13459,8283,Pueblo Nuevo,80.0,3,1,155000,1938
13460,8282,Quintana,103.0,3,2,400000,3883
13461,8281,Ventas,64.0,3,1,123003,1922
13462,8280,Quintana,65.0,3,1,154000,2369
13463,8279,Pueblo Nuevo,65.0,2,1,175000,2692
13464,8278,Quintana,52.0,2,1,143000,2750
13465,8277,Ventas,107.0,4,2,310000,2897
13466,8276,Quintana,40.0,2,1,125000,3125
13467,8275,Pueblo Nuevo,110.0,3,1,179000,1627
13468,8274,San Pascual,64.0,2,1,197000,3078
13469,8273,Ciudad Lineal,100.0,3,2,349500,3495
13470,8272,Pueblo Nuevo,105.0,3,2,265000,2524
13471,8271,Pueblo Nuevo,58.0,2,1,150000,2586
13472,8270,Pueblo Nuevo,73.0,3,1,146000,2000
13473,8269,San Juan Bautista,60.0,2,1,257000,4283
13474,8268,Quintana,85.0,4,1,269500,3171
13475,8267,Costillares,210.0,4,3,840000,4000
13476,8266,Quintana,80.0,2,1,183000,2288
13477,8265,Ventas,52.0,2,1,109000,2096
13478,8264,Ventas,66.0,2,1,165000,2500
13479,8263,Quintana,75.0,2,1,270000,3600
13480,8262,San Pascual,106.0,3,2,269000,2538
13481,8261,Quintana,52.0,1,1,251000,4827
13482,8260,Ventas,96.0,3,1,198000,2062
13483,8259,Ventas,80.0,3,1,209000,2612
13484,8258,Ventas,60.0,2,1,143000,2383
13485,8257,Pueblo Nuevo,75.0,3,1,175000,2333
13486,8256,Ventas,80.0,3,1,199750,2497
13487,8255,Ventas,60.0,3,1,138000,2300
13488,8254,Concepción,81.0,2,1,240000,2963
13489,8253,Ventas,58.0,3,1,198000,3414
13490,8252,Pueblo Nuevo,90.0,3,2,330000,3667
13491,8251,Ventas,41.0,1,1,135000,3293
13492,8250,Ciudad Lineal,117.0,3,1,397500,3397
13493,8249,Ventas,93.0,4,2,180000,1935
13494,8248,Ciudad Lineal,90.0,3,2,225000,2500
13495,8247,Ventas,66.0,3,1,175000,2652
13496,8246,Ciudad Lineal,50.0,1,1,88000,1760
13497,8245,Quintana,89.0,3,1,272500,3062
13498,8244,Concepción,76.0,3,1,210000,2763
13499,8243,Costillares,472.0,4,6,1495000,3167
13500,8242,Ciudad Lineal,146.0,4,2,630000,4315
13501,8241,San Pascual,142.0,4,3,570000,4014
13502,8240,Quintana,100.0,3,1,350000,3500
13503,8239,Ventas,60.0,2,1,155000,2583
13504,8238,Costillares,182.0,5,2,660000,3626
13505,8237,Pueblo Nuevo,80.0,2,1,252000,3150
13506,8236,Quintana,135.0,3,2,399900,2962
13507,8235,Pueblo Nuevo,58.0,2,1,164000,2828
13508,8234,Ventas,52.0,3,1,126000,2423
13509,8233,Ciudad Lineal,59.0,3,1,176000,2983
13510,8232,Pueblo Nuevo,94.0,2,1,114900,1222
13511,8231,Ventas,64.0,3,1,137000,2141
13512,8230,Pueblo Nuevo,64.0,2,1,155000,2422
13513,8229,Ciudad Lineal,80.0,4,1,295000,3688
13515,8227,Ciudad Lineal,165.0,4,3,775000,4697
13516,8226,Pueblo Nuevo,70.0,3,1,205000,2929
13519,8223,Ventas,51.0,1,1,173000,3392
13520,8222,San Juan Bautista,86.0,2,1,339000,3942
13521,8221,Pueblo Nuevo,95.0,3,2,250000,2632
13522,8220,Ventas,76.0,3,1,205000,2697
13523,8219,Quintana,65.0,2,1,280000,4308
13524,8218,San Juan Bautista,74.0,2,1,380000,5135
13526,8216,Colina,81.0,1,1,215000,2654
13527,8215,Ventas,72.0,2,2,350000,4861
13528,8214,San Pascual,110.0,3,2,495000,4500
13529,8213,San Pascual,140.0,4,2,635000,4536
13530,8212,Costillares,293.0,5,4,995000,3396
13531,8211,Pueblo Nuevo,119.0,3,2,375000,3151
13532,8210,Ciudad Lineal,85.0,3,1,185700,2185
13533,8209,Ciudad Lineal,118.0,4,2,375000,3178
13534,8208,Ventas,82.0,2,1,190000,2317
13535,8207,Colina,154.0,4,2,479000,3110
13536,8206,San Pascual,208.0,4,4,395000,1899
13537,8205,Costillares,69.0,2,1,320000,4638
13538,8204,Costillares,47.0,1,1,301700,6419
13539,8203,Concepción,419.0,2,3,1190000,2840
13540,8202,Quintana,70.0,2,1,230000,3286
13541,8201,Ventas,55.0,2,1,210000,3818
13542,8200,Ventas,76.0,3,1,205000,2697
13543,8199,Ciudad Lineal,274.0,4,3,849000,3099
13544,8198,Ventas,79.0,3,1,205000,2595
13545,8197,Ciudad Lineal,140.0,3,2,595000,4250
13546,8196,Pueblo Nuevo,110.0,3,1,149000,1355
13547,8195,Concepción,75.0,3,1,198000,2640
13548,8194,Ventas,86.0,3,1,245000,2849
13549,8193,Ventas,86.0,3,1,240000,2791
13550,8192,Pueblo Nuevo,100.0,3,1,251600,2516
13551,8191,Ventas,80.0,3,1,175000,2188
13552,8190,Costillares,76.0,3,1,197000,2592
13553,8189,Pueblo Nuevo,54.0,3,1,146000,2704
13554,8188,Atalaya,151.0,3,2,650000,4305
13555,8187,Ventas,80.0,3,1,180000,2250
13556,8186,Pueblo Nuevo,73.0,3,1,185000,2534
13557,8185,Ventas,89.0,2,1,250000,2809
13558,8184,San Pascual,122.0,3,3,240000,1967
13559,8183,Pueblo Nuevo,60.0,3,1,155000,2583
13560,8182,Ventas,50.0,2,1,134000,2680
13561,8181,Pueblo Nuevo,112.0,4,2,300000,2679
13562,8180,Ciudad Lineal,170.0,2,2,660000,3882
13563,8179,Pueblo Nuevo,60.0,2,1,164000,2733
13564,8178,Ventas,70.0,3,1,198000,2829
13565,8177,Quintana,77.0,2,2,285000,3701
13566,8176,Pueblo Nuevo,110.0,3,1,179000,1627
13567,8175,Pueblo Nuevo,105.0,4,2,399000,3800
13568,8174,Ventas,74.0,2,1,226000,3054
13569,8173,Pueblo Nuevo,110.0,3,1,179000,1627
13570,8172,Concepción,128.0,4,3,750000,5859
13571,8171,Quintana,51.0,2,1,150000,2941
13572,8170,Quintana,82.0,2,1,198000,2415
13573,8169,San Juan Bautista,160.0,1,1,440000,2750
13574,8168,San Pascual,59.0,2,2,234000,3966
13575,8167,Colina,63.0,1,1,260000,4127
13576,8166,Pueblo Nuevo,71.0,3,1,140000,1972
13577,8165,San Pascual,70.0,2,1,215000,3071
13578,8164,Ciudad Lineal,53.0,2,1,125000,2358
13579,8163,Concepción,80.0,4,1,295000,3688
13580,8162,Ciudad Lineal,85.0,3,1,177000,2082
13581,8161,Ciudad Lineal,64.0,3,1,162500,2539
13582,8160,Pueblo Nuevo,115.0,4,2,250000,2174
13583,8159,Ciudad Lineal,74.0,1,1,269000,3635
13584,8158,Costillares,165.0,4,3,735000,4455
13585,8157,Ciudad Lineal,181.0,5,3,597000,3298
13586,8156,Ciudad Lineal,119.0,2,2,535000,4496
13587,8155,Atalaya,254.0,4,4,1200000,4724
13588,8154,Ciudad Lineal,409.0,5,6,1653930,4044
13589,8153,San Juan Bautista,166.0,3,2,1280000,7711
13590,8152,San Juan Bautista,238.0,4,2,1585000,6660
13591,8151,San Juan Bautista,238.0,4,2,1585000,6660
13592,8150,Ciudad Lineal,136.0,2,3,449500,3305
13593,8149,Colina,136.0,2,3,449500,3305
13594,8148,Pueblo Nuevo,75.0,3,1,189000,2520
13597,8145,Pueblo Nuevo,78.0,2,1,239500,3071
13598,8144,Ciudad Lineal,95.0,3,2,275000,2895
13599,8143,Ciudad Lineal,83.0,1,1,385000,4639
13600,8142,Ciudad Lineal,85.0,2,1,150000,1765
13601,8141,Ciudad Lineal,171.0,4,3,495000,2895
13602,8140,Atalaya,121.0,2,2,490000,4050
13603,8139,Costillares,300.0,4,3,960000,3200
13604,8138,Ciudad Lineal,65.0,2,1,200000,3077
13605,8137,Pueblo Nuevo,58.0,2,1,132000,2276
13606,8136,Pueblo Nuevo,60.0,2,1,135000,2250
13607,8135,Quintana,78.0,3,1,215000,2756
13608,8134,San Pascual,105.0,3,2,290000,2762
13609,8133,Ventas,70.0,2,1,175000,2500
13610,8132,San Juan Bautista,130.0,4,2,600000,4615
13611,8131,Pueblo Nuevo,77.0,2,1,229000,2974
13612,8130,Costillares,95.0,2,2,550000,5789
13613,8129,Concepción,86.0,4,1,315000,3663
13614,8128,Concepción,58.0,2,1,248000,4276
13615,8127,Ventas,52.0,2,1,135000,2596
13616,8126,San Pascual,77.0,2,1,219000,2844
13617,8125,Ventas,86.0,2,1,320000,3721
13618,8124,San Juan Bautista,196.0,3,2,995000,5077
13619,8123,Costillares,158.0,4,3,690000,4367
13620,8122,Pueblo Nuevo,75.0,3,1,165000,2200
13621,8121,Pueblo Nuevo,138.0,4,2,523127,3791
13622,8120,Pueblo Nuevo,135.0,4,2,425000,3148
13623,8119,San Pascual,194.0,4,4,950000,4897
13624,8118,San Juan Bautista,520.0,5,5,1890000,3635
13625,8117,Costillares,450.0,4,6,1590000,3533
13626,8116,Ventas,147.0,4,2,370000,2517
13627,8115,Atalaya,180.0,4,3,880248,4890
13628,8114,Costillares,124.0,3,2,560000,4516
13629,8113,Pueblo Nuevo,104.0,3,2,414000,3981
13630,8112,Atalaya,194.0,5,3,864748,4457
13631,8111,Atalaya,158.0,3,3,725654,4593
13632,8110,Colina,64.0,2,1,260000,4062
13633,8109,Ciudad Lineal,90.0,2,2,425000,4722
13634,8108,Ciudad Lineal,60.0,1,1,111900,1865
13635,8107,Pueblo Nuevo,80.0,2,2,199000,2488
13636,8106,Pueblo Nuevo,71.0,2,2,174000,2451
13637,8105,Pueblo Nuevo,51.0,1,1,149000,2922
13638,8104,Pueblo Nuevo,60.0,2,1,133500,2225
13639,8103,Ciudad Lineal,76.0,3,1,179000,2355
13640,8102,Ciudad Lineal,66.0,2,1,259000,3924
13641,8101,Colina,257.0,5,2,810000,3152
13642,8100,Ventas,55.0,2,1,152000,2764
13643,8099,Ventas,77.0,2,1,225000,2922
13644,8098,Ciudad Lineal,123.0,4,2,330000,2683
13645,8097,Ciudad Lineal,70.0,2,1,185000,2643
13646,8096,Costillares,147.0,3,2,598000,4068
13647,8095,Ventas,75.0,2,1,219900,2932
13648,8094,Ventas,68.0,3,1,128000,1882
13649,8093,Pueblo Nuevo,107.0,3,1,185000,1729
13650,8092,Pueblo Nuevo,60.0,3,1,144900,2415
13651,8091,Colina,170.0,4,3,680000,4000
13652,8090,Ciudad Lineal,520.0,5,5,1890000,3635
13653,8089,Pueblo Nuevo,95.0,3,2,245000,2579
13654,8088,Ciudad Lineal,65.0,3,1,135000,2077
13655,8087,Concepción,75.0,3,1,189900,2532
13656,8086,Quintana,85.0,2,2,355000,4176
13657,8085,Ciudad Lineal,60.0,3,1,55000,917
13658,8084,Quintana,117.0,3,1,384000,3282
13659,8083,Ventas,107.0,3,2,337000,3150
13660,8082,Ciudad Lineal,81.0,1,1,360000,4444
13661,8081,Quintana,50.0,1,1,180000,3600
13662,8080,Colina,128.0,3,2,920000,7188
13663,8079,Pueblo Nuevo,40.0,1,1,137500,3438
13664,8078,San Pascual,65.0,2,1,215000,3308
13665,8077,Quintana,59.0,3,1,150000,2542
13666,8076,Concepción,73.0,2,1,223000,3055
13667,8075,Colina,136.0,3,2,1190000,8750
13668,8074,Colina,106.0,2,2,950000,8962
13669,8073,Colina,128.0,3,2,1060000,8281
13670,8072,Colina,128.0,3,2,1120000,8750
13671,8071,Colina,136.0,3,2,930000,6838
13672,8070,Colina,137.0,3,2,1260000,9197
13673,8069,Ventas,46.0,3,1,163000,3543
13674,8068,Ciudad Lineal,78.0,2,1,117000,1500
13675,8067,Ciudad Lineal,64.0,3,1,154000,2406
13676,8066,Pueblo Nuevo,95.0,2,2,200000,2105
13677,8065,Pueblo Nuevo,95.0,2,2,200000,2105
13678,8064,Pueblo Nuevo,64.0,2,1,130000,2031
13679,8063,Quintana,72.0,3,1,150000,2083
13680,8062,Ciudad Lineal,60.0,2,1,119900,1998
13681,8061,Ciudad Lineal,90.0,3,2,249500,2772
13682,8060,Ciudad Lineal,43.0,2,1,108000,2512
13683,8059,Ventas,55.0,2,1,200000,3636
13684,8058,Ventas,37.0,1,1,130000,3514
13685,8057,Costillares,85.0,2,2,395000,4647
13686,8056,San Pascual,80.0,3,1,210000,2625
13687,8055,Concepción,108.0,4,1,285000,2639
13688,8054,Costillares,450.0,4,6,1495000,3322
13689,8053,Costillares,472.0,4,6,1495000,3167
13690,8052,Pueblo Nuevo,50.0,2,1,140000,2800
13691,8051,Ciudad Lineal,114.0,4,2,265000,2325
13692,8050,Pueblo Nuevo,86.0,3,1,149000,1733
13693,8049,Pueblo Nuevo,75.0,2,1,320000,4267
13694,8048,Ventas,69.0,3,1,159000,2304
13695,8047,Quintana,106.0,3,2,349000,3292
13696,8046,Ciudad Lineal,103.0,3,2,203000,1971
13697,8045,Ciudad Lineal,73.0,3,1,143000,1959
13698,8044,Colina,95.0,3,2,479000,5042
13699,8043,Colina,345.0,5,4,1375000,3986
13700,8042,Ventas,47.0,1,1,173000,3681
13701,8041,Concepción,65.0,1,1,300000,4615
13702,8040,Costillares,159.0,3,2,844617,5312
13703,8039,Pueblo Nuevo,104.0,3,2,446900,4297
13704,8038,Pueblo Nuevo,101.0,3,2,590900,5850
13705,8037,Pueblo Nuevo,74.0,2,2,441900,5972
13706,8036,Ventas,77.0,2,2,295000,3831
13707,8035,Ventas,70.0,2,1,215000,3071
13708,8034,San Juan Bautista,150.0,4,3,764000,5093
13709,8033,Pueblo Nuevo,64.0,2,1,165000,2578
13710,8032,Pueblo Nuevo,50.0,2,1,150000,3000
13711,8031,Quintana,72.0,2,1,199000,2764
13712,8030,Ventas,107.0,4,2,289000,2701
13713,8029,Pueblo Nuevo,60.0,1,1,153000,2550
13714,8028,Pueblo Nuevo,65.0,3,2,198000,3046
13715,8027,Concepción,78.0,2,1,199000,2551
13716,8026,Concepción,161.0,4,4,730000,4534
13717,8025,Concepción,70.0,3,1,199000,2843
13718,8024,Costillares,47.0,1,1,301700,6419
13719,8023,Concepción,77.0,2,1,225000,2922
13720,8022,Pueblo Nuevo,138.0,4,2,523127,3791
13721,8021,Quintana,97.0,3,2,288000,2969
13722,8020,Pueblo Nuevo,58.0,3,1,135500,2336
13723,8019,Concepción,118.0,3,2,299900,2542
13725,8017,Costillares,155.0,3,2,650000,4194
13726,8016,Pueblo Nuevo,75.0,2,1,320000,4267
13727,8015,Costillares,64.0,2,2,337500,5273
13728,8014,Costillares,256.0,5,3,900000,3516
13729,8013,San Pascual,170.0,3,3,1287900,7576
13730,8012,Costillares,63.0,2,2,332009,5270
13731,8011,Ciudad Lineal,73.0,3,1,206000,2822
13732,8010,Ciudad Lineal,96.0,3,2,295000,3073
13733,8009,Colina,92.0,4,1,285000,3098
13734,8008,Ventas,62.0,1,1,287700,4640
13735,8007,Ventas,54.0,1,1,207000,3833
13736,8006,Ventas,76.0,1,1,268000,3526
13737,8005,Ventas,86.0,3,1,194900,2266
13738,8004,Ciudad Lineal,319.0,5,4,1045000,3276
13739,8003,Ciudad Lineal,180.0,4,3,950000,5278
13740,8002,Concepción,71.0,1,1,209900,2956
13741,8001,Ciudad Lineal,171.0,4,3,950000,5556
13742,8000,Pueblo Nuevo,81.0,3,1,185000,2284
13743,7999,Atalaya,200.0,4,3,730000,3650
13744,7998,Pueblo Nuevo,71.0,3,1,212000,2986
13745,7997,Ventas,51.0,2,1,160000,3137
13746,7996,Ventas,53.0,2,1,160000,3019
13747,7995,Ventas,175.0,4,2,219000,1251
13748,7994,San Juan Bautista,345.0,5,4,1375000,3986
13749,7993,Atalaya,345.0,5,4,1375000,3986
13750,7992,Quintana,60.0,2,2,130000,2167
13751,7991,Concepción,90.0,2,2,385000,4278
13752,7990,San Pascual,140.0,4,3,525000,3750
13753,7989,Pueblo Nuevo,50.0,1,1,165000,3300
13754,7988,Colina,104.0,2,2,838000,8058
13755,7987,Ciudad Lineal,250.0,5,6,1490000,5960
13756,7986,Ventas,65.0,3,1,145000,2231
13757,7985,Pueblo Nuevo,56.0,3,1,144000,2571
13758,7984,Concepción,84.0,4,1,235000,2798
13759,7983,Costillares,203.0,4,3,825000,4064
13760,7982,Ventas,55.0,3,1,159000,2891
13761,7981,Quintana,49.0,2,1,155000,3163
13762,7980,Ventas,70.0,3,1,189000,2700
13763,7979,Pueblo Nuevo,56.0,1,1,195000,3482
13764,7978,Costillares,175.0,4,2,845000,4829
13765,7977,Ventas,313.0,2,2,350000,1118
13766,7976,Concepción,220.0,4,4,1200000,5455
13767,7975,Quintana,85.0,4,1,269500,3171
13768,7974,Pueblo Nuevo,42.0,1,1,139000,3310
13769,7973,San Juan Bautista,294.0,3,2,700000,2381
13770,7972,Quintana,62.0,3,1,171000,2758
13771,7971,Ciudad Lineal,232.0,5,3,1150000,4957
13772,7970,Ciudad Lineal,120.0,3,2,599000,4992
13773,7969,Ciudad Lineal,500.0,6,4,2400000,4800
13774,7968,Ciudad Lineal,250.0,3,2,1200000,4800
13775,7967,Quintana,115.0,4,2,345000,3000
13776,7966,Concepción,180.0,3,2,620000,3444
13777,7965,Ventas,60.0,2,1,189000,3150
13778,7964,Concepción,56.0,1,1,149900,2677
13779,7963,Concepción,70.0,2,1,199900,2856
13780,7962,Pueblo Nuevo,102.0,4,2,225500,2211
13781,7961,Pueblo Nuevo,99.0,3,1,299900,3029
13782,7960,Concepción,150.0,3,2,525000,3500
13783,7959,Quintana,61.0,2,1,280000,4590
13784,7958,Ventas,52.0,2,1,126000,2423
13785,7957,Costillares,63.0,2,2,333000,5286
13786,7956,Ciudad Lineal,66.0,1,1,275000,4167
13787,7955,Quintana,243.0,6,2,675000,2778
13788,7954,Pueblo Nuevo,95.0,2,2,379900,3999
13790,7952,Ciudad Lineal,80.0,3,1,181000,2262
13791,7951,Pueblo Nuevo,50.0,2,1,138000,2760
13792,7950,Pueblo Nuevo,97.0,3,1,239000,2464
13793,7949,Pueblo Nuevo,75.0,4,1,199000,2653
13795,7947,Concepción,201.0,2,2,795000,3955
13796,7946,Pueblo Nuevo,133.0,3,2,280000,2105
13797,7945,Colina,96.0,3,2,439000,4573
13798,7944,Ciudad Lineal,140.0,4,2,650000,4643
13799,7943,Ciudad Lineal,110.0,2,2,690000,6273
13800,7942,Ciudad Lineal,292.0,4,3,1300000,4452
13801,7941,Pueblo Nuevo,72.0,2,2,229560,3188
13802,7940,Costillares,65.0,2,1,315000,4846
13803,7939,Ciudad Lineal,141.0,4,2,358000,2539
13804,7938,Concepción,134.0,4,2,450000,3358
13805,7937,Quintana,49.0,1,1,118000,2408
13806,7936,Ciudad Lineal,50.0,1,1,157000,3140
13807,7935,Pueblo Nuevo,77.0,2,1,179000,2325
13808,7934,Pueblo Nuevo,94.0,2,1,299000,3181
13809,7933,Ciudad Lineal,61.0,1,1,299000,4902
13810,7932,Ventas,171.0,4,2,429000,2509
13811,7931,Ventas,107.0,3,2,337000,3150
13812,7930,Ventas,89.0,2,2,230000,2584
13813,7929,Ventas,98.0,2,2,271000,2765
13814,7928,Ciudad Lineal,450.0,5,4,1700000,3778
13815,7927,Ventas,76.0,3,1,205000,2697
13816,7926,Ciudad Lineal,82.0,3,1,264000,3220
13817,7925,Costillares,46.0,1,1,301700,6559
13818,7924,Ciudad Lineal,43.0,1,1,137000,3186
13819,7923,Pueblo Nuevo,104.0,3,2,295000,2837
13820,7922,Quintana,57.0,3,1,165000,2895
13821,7921,Ciudad Lineal,91.0,3,2,244000,2681
13822,7920,San Pascual,200.0,4,3,750000,3750
13823,7919,Ciudad Lineal,50.0,2,1,180000,3600
13824,7918,Ciudad Lineal,52.0,2,1,117000,2250
13825,7917,Ciudad Lineal,67.0,2,1,130000,1940
13826,7916,Ciudad Lineal,100.0,3,2,295000,2950
13827,7915,Ventas,87.0,3,1,198500,2282
13828,7914,Ciudad Lineal,45.0,1,1,145000,3222
13829,7913,San Juan Bautista,65.0,2,1,319000,4908
13830,7912,Ciudad Lineal,134.0,4,2,470000,3507
13831,7911,Ciudad Lineal,270.0,5,3,929000,3441
13832,7910,Ciudad Lineal,49.0,2,1,180000,3673
13833,7909,Ciudad Lineal,100.0,2,2,400000,4000
13834,7908,Ventas,52.0,1,1,173000,3327
13835,7907,San Juan Bautista,153.0,3,2,659000,4307
13836,7906,Ciudad Lineal,362.0,5,4,1150000,3177
13837,7905,Ciudad Lineal,111.0,4,2,470000,4234
13838,7904,Ciudad Lineal,53.0,1,1,245000,4623
13839,7903,San Pascual,59.0,2,1,220000,3729
13840,7902,San Juan Bautista,143.0,3,2,850000,5944
13841,7901,Pueblo Nuevo,75.0,2,1,259000,3453
13842,7900,Pueblo Nuevo,58.0,3,1,140000,2414
13843,7899,Ventas,94.0,2,1,199000,2117
13844,7898,Pueblo Nuevo,65.0,2,1,189000,2908
13845,7897,San Juan Bautista,145.0,3,2,520000,3586
13846,7896,Ventas,64.0,3,1,149000,2328
13847,7895,Concepción,35.0,1,1,130000,3714
13848,7894,Colina,74.0,2,1,259000,3500
13849,7893,Costillares,279.0,4,3,1250000,4480
13850,7892,Ventas,77.0,3,2,184000,2390
13851,7891,Ventas,120.0,3,1,349000,2908
13852,7890,Quintana,85.0,3,1,250000,2941
13853,7889,Colina,63.0,2,1,260000,4127
13854,7888,Ventas,65.0,3,1,158000,2431
13855,7887,Ventas,57.0,2,1,160000,2807
13856,7886,Colina,81.0,2,1,395000,4877
13857,7885,Costillares,75.0,3,1,210000,2800
13858,7884,Costillares,391.0,5,3,970000,2481
13859,7883,Ventas,70.0,2,1,175000,2500
13860,7882,Quintana,48.0,2,1,130000,2708
13861,7881,Ventas,87.0,3,1,235000,2701
13862,7880,Ventas,79.0,3,1,230000,2911
13863,7879,Pueblo Nuevo,64.0,2,1,137000,2141
13864,7878,Ciudad Lineal,56.0,1,1,440000,7857
13866,7876,San Pascual,144.0,4,2,550000,3819
13867,7875,Concepción,64.0,2,1,239000,3734
13868,7874,Atalaya,158.0,3,2,650000,4114
13869,7873,Concepción,62.0,1,1,180000,2903
13870,7872,Quintana,83.0,2,2,275000,3313
13871,7871,Ventas,93.0,3,1,238000,2559
13872,7870,San Juan Bautista,155.0,3,3,721000,4652
13873,7869,Ventas,77.0,3,1,235000,3052
13874,7868,Pueblo Nuevo,86.0,3,2,237000,2756
13875,7867,Ventas,61.0,2,1,159900,2621
13876,7866,Concepción,91.0,3,1,229500,2522
13877,7865,Atalaya,342.0,4,5,1319000,3857
13878,7864,Colina,106.0,2,2,750000,7075
13879,7863,Colina,128.0,3,2,880000,6875
13880,7862,Colina,106.0,2,2,740000,6981
13881,7861,Colina,65.0,2,1,265000,4077
13882,7860,Ventas,113.0,3,2,307500,2721
13883,7859,Quintana,52.0,2,1,143000,2750
13884,7858,Concepción,134.0,4,2,450000,3358
13885,7857,Ventas,78.0,3,1,165000,2115
13886,7856,Ventas,66.0,3,1,175000,2652
